,algo,net,n_rounds,K,C,dataset,iid,sha_client,local_epochs,local_batchSize,learning_rate,metrics
0,FedAvg,cnn,250,100,0.1,fmnist,True,10,1,10,0.001,"{'train_loss': [0.13613672313839198, 0.08982658410569032, 0.0747964713672797, 0.06985544401407243, 0.06552576433867216, 0.0622215798481678, 0.058647915965411815, 0.05765560815886904, 0.055929612927759685, 0.054532308932704235, 0.053922356960363696, 0.05374142351187765, 0.05081315113666157, 0.04766811034060083, 0.04900995888592055, 0.0510933870098088, 0.04866712164878844, 0.048859545311580106, 0.050024148207080246, 0.04641994214709848, 0.045999529329322594, 0.0444695338375168, 0.04601156060737656, 0.045475127832837935, 0.04369248072275271, 0.0467992638326056, 0.0461325047671174, 0.04633047514533003, 0.04375654644507449, 0.046654763978129864, 0.0443967115812693, 0.04506444839419176, 0.04412303162304063, 0.043587896998573954, 0.04357521567256965, 0.04367524005394079, 0.04199550638503084, 0.04477896287512946, 0.042361911526706535, 0.044211255180436025, 0.04577648026899745, 0.04414143739309899, 0.043197443042328205, 0.040877885446961346, 0.042482166925755634, 0.04606145937880379, 0.0453644446712448, 0.04299419930475899, 0.043596158306109516, 0.044055490991624535, 0.04347825286267713, 0.04215527708246373, 0.04432557110703298, 0.045875547828773657, 0.0438349859373872, 0.045058339684871794, 0.047541434602217734, 0.04378968853071093, 0.046008988192304964, 0.04344789428600659, 0.04283489299043625, 0.044367312683771774, 0.042396689293042675, 0.04413138134861948, 0.04691574633098207, 0.046099212193085506, 0.04514212020578755, 0.04310066780741424, 0.04459712822023478, 0.04355776265201469, 0.045136208869225806, 0.04580556770677989, 0.04028782455043014, 0.04510490589887679, 0.04373677468868967, 0.04532410704235856, 0.04499530211005185, 0.046998712479253295, 0.04548033297400252, 0.04648174747797505, 0.04566500894650623, 0.04512382446504974, 0.04568990247228067, 0.044360276756846964, 0.04648554936171665, 0.048082261522669194, 0.04209505261041341, 0.04671339236923571, 0.046623350856049614, 0.045105505269971514, 0.0476706934667139, 0.050746525342110535, 0.045904344451807744, 0.04745398310561237, 0.04407322108788261, 0.046087394614286806, 0.047069389136857355, 0.04516868651933812, 0.04627583856876784, 0.05142935507117848, 0.04905468478166343, 0.04495650478448564, 0.04652029944102591, 0.04547789190030502, 0.04782419109152398, 0.04619955396161943, 0.04575134141278977, 0.0487303529397274, 0.04769438325311057, 0.048119171922017506, 0.04978948243777055, 0.04656804570378154, 0.049488260196599486, 0.045904620490291564, 0.049003123046752695, 0.04920777323741155, 0.052314875879111544, 0.047422270555514845, 0.04642077171041941, 0.04897359803202077, 0.05006851005779269, 0.04669371278847878, 0.04876892035175114, 0.047543662190514924, 0.048908270619208154, 0.0508719310251181, 0.05078872686228715, 0.04843032442910286, 0.04773421686914905, 0.05072210622675055, 0.04855326680483995, 0.04842805587154968, 0.05034270282120755, 0.05037160669938506, 0.051979431693054114, 0.050847573540648824, 0.04988096855563344, 0.05059784277458675, 0.048854090122399316, 0.04768818872189149, 0.051296666907267044, 0.0493194967423163, 0.05372717752293101, 0.052152815063859936, 0.05126664855175962, 0.04990988721543301, 0.04665210756058029, 0.048124365749174704, 0.05348061568402529, 0.049858587186162664, 0.054803873706492603, 0.05140109959989786, 0.0492222232769321, 0.0544997631943564, 0.050429119106285114, 0.05583908722411631, 0.0565413069652083, 0.051988200856566746, 0.05364479384400571, 0.05373147914131793, 0.05394465849339032, 0.05208622134514734, 0.05236213200100852, 0.05118143039716718, 0.0528168022116491, 0.04897869158503211, 0.0516346933634098, 0.05245118494238704, 0.053422319235357764, 0.049579014540960385, 0.053416768748235574, 0.05129324157318722, 0.05838759560075898, 0.05200276728685518, 0.05408293431834318, 0.052822459312815526, 0.053665168853864686, 0.047648077208548786, 0.05228666026494466, 0.06487699391932497, 0.05450724367223059, 0.052972646845776274, 0.05296677473734114, 0.05644692470124816, 0.05614287242630962, 0.05554232223300883, 0.05300325124291703, 0.05615000783333864, 0.05726274163415655, 0.05308060144697909, 0.05852351196358602, 0.05711260090105297, 0.059544159601132074, 0.05401634296930086, 0.054106853685225366, 0.058331346739704415, 0.05979278196860105, 0.05954930770769716, 0.05528044661281941, 0.05842597656316745, 0.05749706374321493, 0.05775695525193199, 0.05423471361196911, 0.05466026225251456, 0.06063395289958377, 0.06100280237267726, 0.05846797378434955, 0.0563878652160056, 0.05944467290972048, 0.06006660770490028, 0.05967049150324116, 0.056974254871956266, 0.05921105551828321, 0.05593514273719241, 0.06824406800760577, 0.05370129419719645, 0.06454274658715196, 0.06320295915430567, 0.0704860782280254, 0.05876691048646656, 0.05542368424134414, 0.061078705832206946, 0.05658365611475893, 0.06497112295838693, 0.06035649533686227, 0.05759904502045053, 0.06847003238267886, 0.06357141232350841, 0.060992452600272376, 0.05976476426616621, 0.05556541843836506, 0.0676571437472788, 0.061861738416560307, 0.05826039159111679, 0.06090821642180283, 0.062931205172829, 0.060961006349185484, 0.06483634144207463, 0.062486036250600584, 0.05973781742411666, 0.06230617729426983, 0.06351100944541396, 0.06153495217704524, 0.06493069796931619, 0.06404944091546348, 0.07044428355828859, 0.061447472777959776, 0.06315167042106137, 0.06800795764072488, 0.05977296013850718], 'test_loss': [0.012602095103263855, 0.007035410261154174, 0.006265042304992675, 0.006007069033384323, 0.0057680677264928815, 0.005469190642237663, 0.005248143407702446, 0.005164283910393715, 0.005009973809123039, 0.004815848562121391, 0.004637232857942581, 0.004835984379053116, 0.004338315069675446, 0.004394303554296494, 0.0043207418352365495, 0.004301063895225525, 0.004289363500475884, 0.00421151519715786, 0.004388000205159187, 0.004083313877880574, 0.003984723930060863, 0.004133545008301735, 0.003980610725283623, 0.00394571723639965, 0.003980200363695621, 0.0040582898825407025, 0.0038134297579526903, 0.004114056348800659, 0.003956470215320587, 0.003951610967516899, 0.0039174237117171285, 0.0038379440322518347, 0.0037464395463466644, 0.003713262301683426, 0.003875996474921703, 0.003906204256415367, 0.00375450237095356, 0.003805474203824997, 0.0037636607751250265, 0.0038271122068166733, 0.00392636436522007, 0.003698547039926052, 0.0037312781274318695, 0.003684888508915901, 0.003770447090268135, 0.0038928230002522467, 0.0038117163360118864, 0.003751468035578728, 0.003805254007875919, 0.003713395871222019, 0.003838848656415939, 0.003718385125696659, 0.0038117013096809387, 0.0038057478934526443, 0.0038873551234602927, 0.0038345902264118195, 0.004096078860759735, 0.0038564904019236564, 0.004076241275668144, 0.00387572730332613, 0.003908502870798111, 0.0039343012303113935, 0.003930270612239837, 0.003961321118474007, 0.004120593649148941, 0.003941339273750782, 0.003930854150652885, 0.004021525250375271, 0.004052403253316879, 0.003927514459192753, 0.004009081728756428, 0.004136760623753071, 0.003983763666450977, 0.003940804401040077, 0.00395083632171154, 0.004162813591957092, 0.003978062565624714, 0.0039590933337807655, 0.004145767477154731, 0.0041349103808403015, 0.0040443679854273796, 0.0039893532201647755, 0.004103860589861869, 0.004221864324808121, 0.004090455591678619, 0.004086898481845856, 0.004019476675987244, 0.004212372770905495, 0.004177955067157745, 0.004070564205944538, 0.004431313568353653, 0.004275960370898247, 0.0040890535488724705, 0.004219456167519092, 0.004294404327869416, 0.004187025566399097, 0.004181588147580624, 0.004094058787822723, 0.004054650478065014, 0.004240485787391663, 0.004325950813293457, 0.004088123692572117, 0.004075035059452057, 0.004128937868773937, 0.004199115720391273, 0.004377054905891418, 0.0042756319180130955, 0.00443361040353775, 0.004311302238702774, 0.004366992422938347, 0.004435269486904144, 0.004239503933489323, 0.004343496271967888, 0.004570766794681549, 0.004253301495313644, 0.004567987582087517, 0.004555478659272194, 0.004327445258200169, 0.00435232130587101, 0.004499497017264366, 0.0043685217589139935, 0.004311682653427124, 0.004384421259164811, 0.0043502366632223125, 0.004557621017098426, 0.00458417697250843, 0.0045298044547438625, 0.00445529355108738, 0.004448991584777832, 0.004485522049665451, 0.004622833859920502, 0.004399700899422169, 0.004525313758850098, 0.004516458669304848, 0.004369392850995064, 0.004612788018584252, 0.004570890638232231, 0.0045501258999109265, 0.004610975624620915, 0.00461848067343235, 0.0047199953913688655, 0.004724898049235344, 0.004693849995732307, 0.0047010291129350665, 0.004640398377180099, 0.004789119902253151, 0.004505574277043342, 0.004543970948457718, 0.004624589461088181, 0.0046643008679151535, 0.004796397235989571, 0.004889979970455169, 0.0048171063393354415, 0.004579902142286301, 0.004762686163187027, 0.004764958819746971, 0.004791449245810509, 0.004881849384307861, 0.004725326991081238, 0.0048270895689725875, 0.00482986221909523, 0.004670877614617348, 0.004769251453876495, 0.004746027985215187, 0.004765134516358375, 0.004633220955729485, 0.0048961469322443005, 0.0047263537019491195, 0.004731303748488426, 0.0047417895466089245, 0.004638935789465904, 0.004921934109926224, 0.005026952531933785, 0.0048878527179360386, 0.004850188812613487, 0.004899407258629799, 0.0048264039605855945, 0.004948036614060402, 0.004803634577989578, 0.005148282492160797, 0.005100325754284859, 0.0048840564221143724, 0.005195710343122482, 0.005034811186790466, 0.004880307707190514, 0.005146668642759323, 0.005086789086461067, 0.00514183606505394, 0.0053326069712638854, 0.005276457938551903, 0.0052649914979934695, 0.005087891522049904, 0.0051681783735752105, 0.004988164979219436, 0.005183439707756043, 0.0055343366265296935, 0.005488642677664757, 0.005398673698306084, 0.005258883705735206, 0.005445796671509743, 0.005386285448074341, 0.0050997098505496975, 0.005015278366208077, 0.005034500056505203, 0.005272467106580734, 0.005044084995985031, 0.005033414220809936, 0.005228372865915299, 0.00530617778301239, 0.005133378660678863, 0.005537635058164596, 0.005180519074201584, 0.005262502357363701, 0.005357876253128052, 0.005610107031464577, 0.005422948929667473, 0.0057606191188097, 0.005828295573592186, 0.005785487899184227, 0.0054977731674909595, 0.0057663781404495235, 0.0059246869772672656, 0.005363209176063538, 0.005974494829773903, 0.0059416227400302885, 0.0059430922985076904, 0.005841772511601448, 0.005688302221894264, 0.005350911006331444, 0.005537309765815735, 0.005566092827916145, 0.00601562707722187, 0.005555651640892029, 0.005692767691612244, 0.006238215532898903, 0.005746966251730919, 0.005969336071610451, 0.005854005667567253, 0.005849425771832466, 0.005950583627820015, 0.006160173869132995, 0.005854577273130417, 0.0058664394229650495, 0.00595633499622345, 0.005781282532215119, 0.005817428556084633, 0.005612049028277397, 0.005684772261977195, 0.005703792402148247, 0.005724357771873474], 'test_acc': [0.6318, 0.7353, 0.7562, 0.7721, 0.7844, 0.7889, 0.8049, 0.8045, 0.8114, 0.8232, 0.8284, 0.8234, 0.8413, 0.846, 0.8519, 0.8482, 0.8516, 0.8521, 0.8547, 0.8563, 0.861, 0.8577, 0.8598, 0.8599, 0.8601, 0.8587, 0.8654, 0.8581, 0.8671, 0.8662, 0.8647, 0.8647, 0.8711, 0.8684, 0.8676, 0.864, 0.8689, 0.8668, 0.8678, 0.8677, 0.8659, 0.8713, 0.8714, 0.872, 0.8682, 0.8659, 0.8671, 0.8713, 0.8683, 0.8701, 0.8664, 0.8705, 0.8684, 0.8673, 0.8673, 0.867, 0.8643, 0.8679, 0.8655, 0.8656, 0.8712, 0.8641, 0.8666, 0.865, 0.8579, 0.865, 0.8641, 0.8609, 0.8631, 0.8677, 0.861, 0.8584, 0.8616, 0.8645, 0.8616, 0.8568, 0.8646, 0.8619, 0.858, 0.8572, 0.8586, 0.8626, 0.8605, 0.8551, 0.8573, 0.8599, 0.8616, 0.8538, 0.8574, 0.8593, 0.8476, 0.8529, 0.8585, 0.853, 0.8526, 0.8547, 0.8564, 0.8606, 0.8575, 0.855, 0.8515, 0.8573, 0.8529, 0.8559, 0.8552, 0.8517, 0.8537, 0.8467, 0.8554, 0.8508, 0.8511, 0.8568, 0.8496, 0.8512, 0.8555, 0.8512, 0.8478, 0.8516, 0.8523, 0.8509, 0.8479, 0.8525, 0.8501, 0.8541, 0.8436, 0.8438, 0.8459, 0.8489, 0.8481, 0.8442, 0.8458, 0.8533, 0.8481, 0.8483, 0.8514, 0.8506, 0.8501, 0.8511, 0.845, 0.8482, 0.8437, 0.8451, 0.8441, 0.8498, 0.8492, 0.8428, 0.8506, 0.8481, 0.8451, 0.8504, 0.8396, 0.8356, 0.8447, 0.8499, 0.8466, 0.8426, 0.8409, 0.8371, 0.8449, 0.8413, 0.8408, 0.8454, 0.8414, 0.8451, 0.8379, 0.8463, 0.8395, 0.8443, 0.8449, 0.8441, 0.8463, 0.8428, 0.8383, 0.8388, 0.8422, 0.8441, 0.8387, 0.8392, 0.8402, 0.832, 0.8358, 0.842, 0.8386, 0.8366, 0.8424, 0.8366, 0.8398, 0.8266, 0.8367, 0.8363, 0.8339, 0.8397, 0.8355, 0.8399, 0.8339, 0.8365, 0.8331, 0.8357, 0.835, 0.8293, 0.8332, 0.8301, 0.8364, 0.8398, 0.8362, 0.8356, 0.8361, 0.8288, 0.8352, 0.8308, 0.8304, 0.8357, 0.839, 0.8337, 0.826, 0.8356, 0.8245, 0.824, 0.8266, 0.8374, 0.8276, 0.8235, 0.8401, 0.8167, 0.8205, 0.8307, 0.8289, 0.8306, 0.8336, 0.8249, 0.8291, 0.8184, 0.8265, 0.8308, 0.8141, 0.8286, 0.829, 0.8226, 0.826, 0.8213, 0.8275, 0.8261, 0.8288, 0.8189, 0.8252, 0.815, 0.819, 0.8206, 0.819, 0.8201], 'hist_loss': [[0.03216952322671811, 0.03591233638425668, 0.033809110379467405, 0.03354906336093942, 0.032013988271355626, 0.030345691439385217, 0.03253089398766557, 0.04027206304172675, 0.03254995802417397, 0.03374975922207037, 0.040222554554541906, 0.03525234696144859, 0.039837515565256276, 0.037239823148896296, 0.032551292882611355, 0.03403642873590191, 0.03727690475682417, 0.0321676871056358, 0.03225125138958295, 0.032275581570963066, 0.02873092208057642, 0.04111125947907567, 0.040078928461298347, 0.03296766557730734, 0.029592474400997163, 0.034187872648860015, 0.036491034414308766, 0.04371739611650507, 0.03966407629350821, 0.03455247322718302, 0.036026018122211095, 0.032742544527476034, 0.033374032819022736, 0.02668726076177942, 0.03592287320643663, 0.03689288550366958, 0.039932951349765065, 0.03618011903017759, 0.03600128053997954, 0.03589299083997806, 0.03650964935620626, 0.035876829915990435, 0.04176358794172605, 0.03545172795653343, 0.03643189174433549, 0.03362314506433904, 0.03685848254710436, 0.03522949922829866, 0.03652677265306314, 0.03563190008203188, 0.03599273552497228, 0.03475421327787141, 0.03248364258247117, 0.03538904365152121, 0.03485887289047241, 0.03530743622531494, 0.03419717353768647, 0.03347136598701279, 0.03812318075448275, 0.0350030723757421, 0.03445370006064574, 0.03688443772494793, 0.03439097436144948, 0.034678589689234894, 0.037692560392121474, 0.034431654202441375, 0.03232374504208565, 0.03537169855087995, 0.03690835072348515, 0.035695883973191185, 0.029190969491998356, 0.03628596048026035, 0.03472036534920335, 0.03896450104812781, 0.038066589180380105, 0.03186556074147423, 0.03355899480481943, 0.038205995180954536, 0.03869700845951835, 0.03555804571757714, 0.03820941813290119, 0.03139180325282117, 0.04046298185363412, 0.037183178796743356, 0.0360197044039766, 0.02886553455144167, 0.03127509222055475, 0.040359112269555526, 0.03521219141160448, 0.03552790890137354, 0.03557211233923833, 0.03573821675032377, 0.03483176487808426, 0.03321553072271248, 0.0391479250912865, 0.035967667562266194, 0.030360413445159794, 0.039330400861799716, 0.03785041244079669, 0.030258663321534793], [0.032722336314618586, 0.03914323841532071, 0.035284937620162965, 0.03279254234706362, 0.03425906897212068, 0.03165734405318896, 0.03337004836027821, 0.0413991576153785, 0.0343351801050206, 0.035307640482982, 0.04177499326566855, 0.0395205647063752, 0.041973154321312905, 0.03679031739632289, 0.03389283313726386, 0.03519003884245952, 0.03963733344649275, 0.03539176544174552, 0.03488014179902772, 0.03357522060784201, 0.031207885959496102, 0.04684731083611647, 0.041961247275273006, 0.03417367514843742, 0.031305639948695896, 0.035349457698563735, 0.03769300398727258, 0.04617335177958012, 0.03903090804815292, 0.03748262973502278, 0.03660413835197687, 0.03718621787925561, 0.033747798002635436, 0.029242976140230893, 0.042549910123149556, 0.038371766259272896, 0.04112028448143974, 0.0406224574521184, 0.0372325387597084, 0.0358428882372876, 0.03569356282552083, 0.03705691846708457, 0.04306014519805709, 0.04230900815067192, 0.035961358721057574, 0.034464813716088734, 0.03473790670434634, 0.0364927570335567, 0.039653397703853746, 0.04022263104716937, 0.03557561902950208, 0.03581893336027861, 0.03607403334851066, 0.03800591648789123, 0.035822469865282376, 0.03680916910991073, 0.03518764023669064, 0.03551808987433712, 0.03877765006696184, 0.03376418497413397, 0.03445905597259601, 0.0390480084096392, 0.03888290089089423, 0.03747437805247804, 0.036957352633277575, 0.036896285551289716, 0.033479888662695884, 0.03986895695328713, 0.037625585403293374, 0.03617512864992022, 0.029875609272470075, 0.03658674226452907, 0.03541431314001481, 0.0375123509267966, 0.035400670195619266, 0.033177849364777405, 0.036636224587758386, 0.04154136481539657, 0.04235064194227258, 0.03424464443698525, 0.04161759012068311, 0.03287641942501068, 0.03861205990115801, 0.040385601297020915, 0.03705719979479909, 0.032276727768282096, 0.03203690443187952, 0.044632547615716854, 0.03491334864248832, 0.0401389308894674, 0.035938897772381705, 0.0348889743288358, 0.03420875368018945, 0.03435020841658115, 0.04045534855996569, 0.03434778096154332, 0.031226448689897855, 0.040095489962647356, 0.03765628057221571, 0.032102087965855994], [0.035647348761558534, 0.044854765087366105, 0.03817085935423772, 0.037530250671940546, 0.03824954417223732, 0.03866916372130314, 0.038166273875782884, 0.04569376299778621, 0.03865186035633087, 0.04047715211908023, 0.041623478420078755, 0.043398187334338825, 0.04974858259161313, 0.042773397316535317, 0.03928510431200266, 0.039439896649370594, 0.04180239845067263, 0.03993823374932011, 0.04011999258150657, 0.038157974823067584, 0.03638765409899255, 0.04596133670459191, 0.04352545828868946, 0.03833871588110924, 0.03845111501713594, 0.03920380884471039, 0.040746634043753144, 0.048908551335334775, 0.04389266569167376, 0.03838209625954429, 0.041022935695946214, 0.04020157988493641, 0.04037731321218113, 0.033440955579280854, 0.05229587137699127, 0.04347709255913893, 0.043656577542424205, 0.0468862517674764, 0.039887066607673966, 0.03992184783021609, 0.04100883534799019, 0.043276288403819, 0.04357444849486152, 0.0453972448905309, 0.03867240133384864, 0.04030677042901516, 0.04167290066679319, 0.04033075054486593, 0.04107968179509044, 0.0423192123323679, 0.04123518491784731, 0.0389717655753096, 0.04002973717326919, 0.04206113748873273, 0.03973540663719177, 0.03893460790316264, 0.04069703048715989, 0.042221888586257895, 0.044561874071757, 0.045605779762069386, 0.03824024334549904, 0.04504387837524215, 0.043291759844869375, 0.046954668344308934, 0.04208428633709749, 0.04313162619868914, 0.03751712073882421, 0.04621585234999657, 0.042130407343308134, 0.042527095178763075, 0.03630667055646578, 0.04392794427772363, 0.045053980797529224, 0.042629519402980806, 0.040937537668893735, 0.03628511005391677, 0.03896538381154339, 0.044515818171203134, 0.044848501769204935, 0.04030085055778424, 0.04445854953179757, 0.03850088123853008, 0.04436402138322592, 0.043076917914052805, 0.041771395926674205, 0.0413749078537027, 0.03573227489988009, 0.04453129353622595, 0.04279410102715095, 0.042795792979498704, 0.041414964472254116, 0.03781702363242705, 0.040185747183859345, 0.03943817336112261, 0.04538558599849542, 0.036031185512741405, 0.03752006866037846, 0.04481132090091705, 0.04137430046374599, 0.03642846919596195], [0.04039586715400219, 0.047344964978595576, 0.04180797774344683, 0.041798776735862096, 0.0435360540697972, 0.044084684426585835, 0.04463470575710138, 0.05167943045496941, 0.04406147205581268, 0.04311171244829893, 0.044502298273146154, 0.04751201855639617, 0.06045530661940575, 0.04822689509640137, 0.041895814314484595, 0.04568420002857844, 0.04726342869301637, 0.04173368696123361, 0.045766483892997104, 0.042869361576934654, 0.03947775637110074, 0.04981279518455267, 0.04852338785926501, 0.04187371560682853, 0.04744970525304477, 0.042442681702474755, 0.04456144832074642, 0.05340592499822378, 0.04912229288369417, 0.04395082350820303, 0.04636970209578673, 0.04185822460800409, 0.045517544051011403, 0.035907336752861736, 0.06574585642665624, 0.046616260334849356, 0.048681149743497375, 0.047639925107359885, 0.042322919654349485, 0.04274234085033337, 0.04558255932604273, 0.04794085558503866, 0.04922143620749315, 0.04783544771373272, 0.04418737558027108, 0.0463553990299503, 0.04708183989549677, 0.045683066323399545, 0.046961048791805904, 0.04534922330329816, 0.044772874725361664, 0.04340460423380137, 0.043552833540985984, 0.04366669484724601, 0.0424425572467347, 0.0440234176752468, 0.044123905822634694, 0.045224314567943416, 0.04989491364608208, 0.048574411378552514, 0.04162891266246637, 0.04761141300201416, 0.04578897691642245, 0.05077181870738665, 0.044583029386897885, 0.04745312587668498, 0.041501258425414564, 0.04786138458798329, 0.0444754558801651, 0.045993859749287366, 0.043723326666901506, 0.049828102762500444, 0.04544445085028807, 0.04820456004391114, 0.07145591855049133, 0.0414261781796813, 0.04171581417322159, 0.04873172834515572, 0.05167437204470237, 0.043540300180514656, 0.04698584708074729, 0.0431438123062253, 0.046278248839080334, 0.045833910691241424, 0.046054289005696775, 0.049708742101987204, 0.04019551679491997, 0.04516522036244472, 0.045400895761946836, 0.044160574401418365, 0.04538411219914754, 0.04254963731393218, 0.04255567410339912, 0.04284815972981353, 0.06781954108426969, 0.04038087570418914, 0.042223516777157785, 0.04587783064693213, 0.0529861548046271, 0.04214118440945943], [0.04615044916669528, 0.05332967265198628, 0.04688795025149981, 0.04955299388617277, 0.04797174959133069, 0.048680229869981606, 0.04891958030561606, 0.056273953653872014, 0.04671287906666597, 0.047432008137305574, 0.048880352849761645, 0.051466424173365034, 0.06480388220399619, 0.050982271979252494, 0.04855598431701461, 0.04791900593787432, 0.051089757457375526, 0.04871876565118631, 0.049233908591171105, 0.04805224472035964, 0.046946674079323805, 0.0547452837228775, 0.05094469256699085, 0.0479700405523181, 0.0472199863443772, 0.05187386649350325, 0.049551074082652725, 0.05686708214382331, 0.05664594118793805, 0.05292562132080396, 0.051712905963261925, 0.045750971250236035, 0.048733037586013474, 0.0440872356792291, 0.07413779354343812, 0.05159918035070101, 0.0523720908164978, 0.052769955943028135, 0.04852712452411652, 0.04840441399564346, 0.053607085918386775, 0.053858228816340364, 0.05561847362667322, 0.05221724151323239, 0.05092641912400722, 0.04966503469273448, 0.0474033447355032, 0.04883759056528409, 0.051940166304508845, 0.04971349957088629, 0.0492114894837141, 0.049927488751709465, 0.047684343283375105, 0.04733160636077324, 0.049269175132115685, 0.04783269921938578, 0.049277423173189165, 0.05240135734279951, 0.055310606757799786, 0.04995427624632915, 0.046936909668147564, 0.05569281168282032, 0.05358849000185728, 0.04717900370558103, 0.04989013190070788, 0.05320234989126523, 0.04548211658994357, 0.0524804013594985, 0.0493597973883152, 0.050469888461132845, 0.04667415077487628, 0.05431325568507115, 0.05142499066889286, 0.05651502886166175, 0.05371441652377446, 0.04567146675040325, 0.04737882874906063, 0.052996523305773736, 0.05637124372025331, 0.04864903956651687, 0.051694618289669356, 0.05138511347273986, 0.051361965239048006, 0.05026049416512251, 0.052500263638794425, 0.05833962043126424, 0.04429309916992982, 0.05455861829221249, 0.05073487408459187, 0.051658983988066516, 0.050815663039684295, 0.049609294558564825, 0.047960164472460744, 0.047954999580979346, 0.05859453770021598, 0.04510580996672312, 0.04755156704535087, 0.04994828872382641, 0.05327555740873019, 0.04783773384988308]]}"
