algo,net,n_rounds,K,C,iid,local_epochs,local_batchSize,learning_rate,metrics
FedAvg,cnn,200,100,0.1,True,5,10,0.1,"{'train_loss': [0.18790508180856702, 0.15604339981873833, 0.15158459248542785, 0.15018898832798006, 0.14971746019919713, 0.1490470221201579, 0.14908274573087693, 0.14876821286678316, 0.1483879330078761, 0.14828017713626224, 0.1480969053467115, 0.14832267756462097, 0.14799526001612345, 0.1480670086185137, 0.147650341463089, 0.14793541846672692, 0.14787633846998213, 0.14785675539970397, 0.14740436415274938, 0.1472887409567833, 0.14743145421743392, 0.14724418758948643, 0.14723579855362573, 0.14734666959047318, 0.14733953621784848, 0.1470462786515554, 0.1471883668899536, 0.1471042200446129, 0.14716067308187486, 0.14722327345609668, 0.14704324500163396, 0.147016379849116, 0.14694970844984054, 0.14735809307098388, 0.14701462415456773, 0.14689751013120017, 0.14702686821619668, 0.14715140752394995, 0.146977283680439, 0.14696703974008563, 0.14727736284732817, 0.14695802596807478, 0.14695049991210302, 0.14734142538309097, 0.14713544931014383, 0.14682752790848413, 0.14678397194941836, 0.14684040223757427, 0.14695775272448858, 0.14692593173185983, 0.14675396961371104, 0.14688076685667037, 0.1470178434809049, 0.1469653868118922, 0.14675362853209178, 0.14669682584603627, 0.14699212094545366, 0.14676422712008158, 0.14660347127119697, 0.14670152483383814, 0.14665773593584697, 0.1467896873275439, 0.1466632825692495, 0.1467841994126638, 0.14666088272333147, 0.14660243094364803, 0.14661743004719416, 0.14679546344677608, 0.1467719962596893, 0.14675988871653875, 0.1467357260386149, 0.14656761895815532, 0.14682474887371064, 0.14679056328535078, 0.14674887018998467, 0.1465416156888008, 0.14656468282143276, 0.14665585024754205, 0.14660542107820512, 0.1468337119102478, 0.14672672379811608, 0.14682811892429987, 0.14669503926436106, 0.14657283260822296, 0.14667438137133917, 0.14662983027299245, 0.14644201424121855, 0.1465667760650317, 0.14658795096079508, 0.14670162245035173, 0.14660620356798174, 0.14658386321067812, 0.14661656585534416, 0.1466576232512792, 0.14632883646885556, 0.14658072989781695, 0.14653456110954283, 0.14659069498777394, 0.14658988670508066, 0.14661299120982488, 0.1467175651669502, 0.14664632486899692, 0.1466954928080241, 0.14657744657595953, 0.14666730888684593, 0.14647312066555024, 0.146674701444308, 0.1465977134267489, 0.14645363591512045, 0.14666779521306356, 0.14668637015024824, 0.14647980808417005, 0.14656262849966684, 0.14647309104998907, 0.14664040666421255, 0.14661665635108947, 0.14655710166692731, 0.1465268972675006, 0.1465250382622083, 0.14663797765175499, 0.14657217870553332, 0.14651398898760476, 0.14644339855511984, 0.14663183530171714, 0.14646928594112396, 0.14669597611029944, 0.14656087722778316, 0.14644294484456377, 0.14651957271496457, 0.146527151230971, 0.14649081723292667, 0.1466817560752233, 0.14645637626647948, 0.14649738447666166, 0.14647248477141064, 0.1464330090800921, 0.14640637865066528, 0.14646828689575195, 0.14632806299527487, 0.1464903186996778, 0.14651761382023493, 0.14648219880660376, 0.1465952382127444, 0.14652633989651992, 0.14650192220211028, 0.14660619968175886, 0.14638884914318723, 0.14641788293917973, 0.14635843739906945, 0.14638820757071175, 0.14646001512606938, 0.14647073741753897, 0.14643277391195297, 0.1464756595214208, 0.14639502871433896, 0.14652846513589227, 0.14658339040676754, 0.14643635426362356, 0.1463284974018733, 0.14652895891666412, 0.14640135250091554, 0.14650598166783652, 0.14649570865631104, 0.14641618741353352, 0.1463944902141889, 0.1464802881161372, 0.14634626720348995, 0.14638120316664377, 0.1465175755262375, 0.14647032324870427, 0.1463533455411593, 0.14642657129764555, 0.14638109233379365, 0.14637684543530144, 0.14647188975413641, 0.14641243759791053, 0.14646188067595164, 0.14648748162984848, 0.1464991055369377, 0.14650465002059937, 0.1465071046113968, 0.14639407702287038, 0.1463987530231476, 0.14633417274951935, 0.1464909521698952, 0.14636451593240105, 0.14635824528932567, 0.14647177693843844, 0.14639248743454614, 0.14638962210019427, 0.1464237575332324, 0.14643737804094953, 0.14631351956923805, 0.1464146046360334, 0.1463865528583527, 0.1463858649969101, 0.14649775184790292, 0.14631345040798188, 0.14646443519592284, 0.1462644486586253], 'test_loss': [0.012738556921482087, 0.011975695097446441, 0.011888356924057007, 0.011819946253299712, 0.011791340732574464, 0.011765931928157806, 0.011749154484272004, 0.011729294514656067, 0.011720726346969605, 0.01171443921327591, 0.01170581752061844, 0.01170351927280426, 0.011696893644332886, 0.011690560853481293, 0.011684241235256194, 0.011683824729919433, 0.011676777076721191, 0.011673578023910523, 0.011663175940513611, 0.011663962876796722, 0.011661948466300965, 0.011654863953590394, 0.011654396665096283, 0.011656651365756988, 0.011650919270515443, 0.011654664242267609, 0.011651351058483124, 0.011653003454208374, 0.011644767653942107, 0.011642225158214569, 0.011640391528606416, 0.011638287723064423, 0.011639678728580474, 0.011641384541988372, 0.011639442420005799, 0.011633584463596344, 0.011631224536895753, 0.011632936036586761, 0.011630598950386047, 0.011633643996715546, 0.011633233392238616, 0.011630931770801545, 0.011630290138721466, 0.011631117296218872, 0.011632216155529023, 0.011629590797424316, 0.011628413844108582, 0.01162977465391159, 0.011626897871494294, 0.011627275288105011, 0.011627155697345733, 0.011629041695594788, 0.01162948579788208, 0.011626476049423217, 0.011625545763969422, 0.011624738585948945, 0.011624908185005188, 0.011624785959720612, 0.011619924485683442, 0.011618386554718018, 0.011620663166046142, 0.011618326103687286, 0.011624520421028137, 0.011624953126907348, 0.011620618689060211, 0.011619711267948151, 0.011617811489105224, 0.011616747617721558, 0.011617749786376953, 0.01162096049785614, 0.01161598426103592, 0.01161876380443573, 0.011615722024440766, 0.01161588271856308, 0.011616761291027069, 0.011617697620391845, 0.011613827967643738, 0.011611074876785279, 0.01161092106103897, 0.011610798394680023, 0.01161036775112152, 0.011609036326408386, 0.011613342428207397, 0.011611898267269135, 0.011611781525611877, 0.011612895107269287, 0.011611635589599609, 0.011608940279483795, 0.011612840044498444, 0.011607428276538849, 0.011611036717891694, 0.011610767245292664, 0.011609852135181427, 0.01161026430130005, 0.01160947253704071, 0.011613245832920074, 0.011611992514133453, 0.011610812747478485, 0.011610830903053284, 0.011610051012039185, 0.011610116314888001, 0.011610685360431671, 0.011610559272766113, 0.011612275993824006, 0.011610795307159423, 0.011609965312480926, 0.011611190521717071, 0.01160814380645752, 0.011608433604240418, 0.01160899691581726, 0.011606175804138183, 0.01160644748210907, 0.0116076406955719, 0.011603868401050568, 0.011606405270099639, 0.011606815826892852, 0.011604386699199677, 0.011604617631435395, 0.011607637441158294, 0.011607944178581239, 0.011608498549461365, 0.011606436955928803, 0.011605994582176208, 0.011610080254077912, 0.011606860446929932, 0.01160748871564865, 0.0116053631067276, 0.011607474231719971, 0.011607029557228088, 0.011604500555992126, 0.011605040240287781, 0.011606537270545959, 0.011604694175720215, 0.011603708934783935, 0.011605741000175475, 0.011608076453208924, 0.01160623515844345, 0.011606169486045837, 0.011606630349159241, 0.011608440351486206, 0.011607427406311035, 0.01160664176940918, 0.011605991339683533, 0.01160480718612671, 0.011603838384151459, 0.011605443096160888, 0.011603473794460297, 0.011603664469718934, 0.011603215408325195, 0.011604623746871948, 0.01160007084608078, 0.011601283812522888, 0.011604113268852233, 0.011604222726821899, 0.011602358520030975, 0.011604570615291595, 0.011602322137355804, 0.011601335000991822, 0.011602145743370056, 0.011603333926200866, 0.01160050871372223, 0.011599738550186157, 0.01160111722946167, 0.011601609992980957, 0.011601287853717803, 0.011599247586727143, 0.011599751591682434, 0.01160001791715622, 0.011599698114395141, 0.011600438916683197, 0.011600335705280304, 0.011600120186805726, 0.011596738588809967, 0.011597784090042114, 0.011597639870643616, 0.011596808624267579, 0.011598200368881225, 0.011599474000930787, 0.01159771364927292, 0.01159765284061432, 0.011599407935142516, 0.01159869087934494, 0.011601677703857421, 0.011599300241470337, 0.011600859463214874, 0.011599835467338561, 0.011599833786487579, 0.011599295556545257, 0.01159935028553009, 0.011598232293128967, 0.011598481023311616, 0.011596735441684722, 0.011595930683612823, 0.011596597230434418, 0.011599251317977906, 0.011599860608577728, 0.01160203686952591, 0.011601351225376129, 0.01159886224269867, 0.011598808145523071], 'test_acc': [0.8725, 0.9486, 0.9571, 0.9655, 0.9693, 0.9728, 0.9744, 0.9759, 0.9785, 0.9785, 0.9798, 0.9797, 0.9805, 0.9814, 0.9827, 0.9822, 0.9828, 0.9836, 0.9852, 0.9851, 0.9855, 0.9862, 0.9865, 0.9859, 0.9868, 0.9865, 0.9864, 0.9863, 0.9879, 0.9878, 0.988, 0.9884, 0.9884, 0.9881, 0.988, 0.9888, 0.9894, 0.9889, 0.9895, 0.9888, 0.9886, 0.9889, 0.9888, 0.9891, 0.9886, 0.9889, 0.9892, 0.9892, 0.9894, 0.9894, 0.9895, 0.9893, 0.989, 0.9895, 0.9892, 0.9896, 0.9897, 0.9896, 0.9903, 0.9907, 0.9901, 0.9907, 0.9901, 0.9898, 0.9902, 0.9905, 0.9906, 0.9909, 0.9907, 0.99, 0.9907, 0.9904, 0.991, 0.9907, 0.9907, 0.991, 0.9913, 0.9918, 0.9915, 0.9916, 0.9916, 0.9921, 0.9917, 0.9917, 0.9915, 0.9913, 0.9915, 0.9919, 0.9914, 0.9919, 0.9916, 0.9913, 0.992, 0.9922, 0.9918, 0.9908, 0.9914, 0.9911, 0.9918, 0.9916, 0.9918, 0.9913, 0.9918, 0.9915, 0.9917, 0.9918, 0.9914, 0.9922, 0.9918, 0.9916, 0.9923, 0.9926, 0.9918, 0.9927, 0.9918, 0.9918, 0.9924, 0.9922, 0.992, 0.9918, 0.9919, 0.9917, 0.9924, 0.9912, 0.9921, 0.9918, 0.9924, 0.9923, 0.9918, 0.9924, 0.992, 0.9923, 0.9922, 0.9925, 0.9919, 0.9915, 0.9921, 0.9922, 0.9919, 0.9919, 0.992, 0.9923, 0.9921, 0.9924, 0.9925, 0.9917, 0.9927, 0.9926, 0.9925, 0.9922, 0.9933, 0.9928, 0.9921, 0.9922, 0.9925, 0.992, 0.9923, 0.9926, 0.9924, 0.9923, 0.993, 0.9931, 0.9927, 0.9921, 0.9923, 0.9927, 0.9927, 0.9926, 0.9928, 0.9928, 0.9928, 0.9928, 0.9932, 0.9928, 0.993, 0.9935, 0.993, 0.993, 0.9932, 0.993, 0.9932, 0.9931, 0.9923, 0.993, 0.9925, 0.9928, 0.9929, 0.9933, 0.993, 0.9932, 0.993, 0.9935, 0.9937, 0.9933, 0.9927, 0.9929, 0.9925, 0.9926, 0.9929, 0.993]}"
FedAvg,cnn,200,100,0.1,True,5,all,0.1,"{'train_loss': [0.0038367902119954425, 0.0038339199622472128, 0.0038310728549957275, 0.0038282113313674927, 0.0038235779364903773, 0.003819862977663675, 0.003814880235989888, 0.0038056701739629106, 0.003794201938311259, 0.003774755358695984, 0.003744535621007283, 0.0037036792039871216, 0.0036329546769460048, 0.003523520000775655, 0.0033767718156178794, 0.003296933925151825, 0.0032243088046709696, 0.003183468822638194, 0.0030857881387074794, 0.003049739297231039, 0.0030079106450080872, 0.0030007152001063028, 0.0029571460286776227, 0.0029330381194750473, 0.002936032108465831, 0.002912977540493011, 0.0029097062428792312, 0.002886446690559387, 0.0028978986779848734, 0.0028993690570195516, 0.002886217125256856, 0.0028678480744361878, 0.0028727210760116574, 0.002872405378023783, 0.002868371669451396, 0.0028676728010177616, 0.0028643039584159854, 0.002834214341640472, 0.002850160598754883, 0.002829849962393443, 0.002848058005174001, 0.0028352829019228616, 0.002839527122179667, 0.0028452054580052695, 0.0028272147417068476, 0.002835178271929423, 0.0028360780080159504, 0.002821115712324778, 0.0028300592541694648, 0.0027929663538932797, 0.00279077654282252, 0.00276724952061971, 0.002739450220266978, 0.0027514345447222396, 0.0027540904720624285, 0.0027375374436378478, 0.002723962414264679, 0.002729187635580699, 0.0027261946797370908, 0.00271473567088445, 0.00270416472752889, 0.0027065570950508115, 0.002695049520333608, 0.002694515868028005, 0.0026970648606618247, 0.002709230411052704, 0.002692844080924988, 0.002681140263875325, 0.0026954275568326315, 0.0026945956667264307, 0.002697629078229269, 0.002689911170800527, 0.0026949184020360313, 0.002692236566543579, 0.002676569378376007, 0.002685394247372945, 0.0026887288530667627, 0.0026861557881037394, 0.0026750627954800917, 0.002686862242221832, 0.0026816668788592016, 0.0026259434541066485, 0.002632845254739125, 0.0025974743723869323, 0.002615467766920726, 0.0025917017181714373, 0.002586429500579834, 0.0025708248019218442, 0.002555139295260111, 0.0025525913596153257, 0.0025492715318997704, 0.0025555450399716694, 0.0025472707509994505, 0.0025428061683972674, 0.002549701635042826, 0.002543147802352905, 0.0025381079435348513, 0.002545771380265554, 0.0025377531766891475, 0.002534554270903269, 0.002531637446085612, 0.0025322712302207947, 0.002531245605150859, 0.0025325650016466777, 0.002523619751135508, 0.0025260137279828386, 0.002527497279644013, 0.0025198535362879436, 0.0025215955336888632, 0.002522477205594381, 0.002522717225551605, 0.0025169009963671362, 0.0025169812440872194, 0.0025350393493970232, 0.002515745111306508, 0.0025178799390792846, 0.002513805635770162, 0.002512814275423686, 0.002523326861858368, 0.0025161013404528297, 0.002520509922504425, 0.0025134237090746565, 0.0025140059113502506, 0.0025124229033788048, 0.002511445077260335, 0.0025115373770395913, 0.0025095861077308657, 0.002503474100430806, 0.0025006543993949895, 0.002497880029678345, 0.0025078360358874005, 0.002507808299859365, 0.0025054185589154566, 0.0025039206147193906, 0.0025027870297431943, 0.0025021458586057025, 0.0025029871503512062, 0.0025051680366198216, 0.0025037593841552735, 0.0025000053803126013, 0.0025020164966583253, 0.002490770669778188, 0.002495991079012553, 0.002491579608122507, 0.0024999943971633913, 0.002503351505597432, 0.0025033673008282983, 0.0025003663539886474, 0.0024922765215237936, 0.0024937290906906122, 0.0024998764038085936, 0.0024932056625684104, 0.002493676936626434, 0.0024950813333193458, 0.0024958656668663025, 0.0024918884476025902, 0.0024899483084678655, 0.0024962056001027423, 0.0024969541470209753, 0.0024989274064699807, 0.0024897396206855775, 0.0024913359880447392, 0.0024949322660764058, 0.0024867521603902177, 0.002490219298998515, 0.002489125875631968, 0.0024884306748708092, 0.0024920000274976095, 0.0024927068193753557, 0.0024833778659502665, 0.002487977687517802, 0.002486920646826426, 0.002493515682220459, 0.0024899669925371806, 0.0024909738103548688, 0.002490773590405782, 0.0024848860383033756, 0.0024886471708615624, 0.0024928854783376054, 0.0024847250103950495, 0.0024816312233606978, 0.002487564965089162, 0.0024850537021954854, 0.0024849926153818766, 0.0024839186072349545, 0.002489472973346711, 0.0024871527592341108, 0.002487061293919881, 0.0024811433871587117, 0.002482827925682068, 0.0024828573703765872, 0.0024800402005513513, 0.0024816435456275934, 0.0024800973375638325, 0.002484419306119283, 0.0024856250325838727, 0.002477298879623413, 0.002482080813248952, 0.00248513921101888, 0.002477933136622111], 'test_loss': [0.018180767059326173, 0.018166025471687317, 0.01815057022571564, 0.01813388171195984, 0.018114088463783266, 0.01809052109718323, 0.01806074974536896, 0.018013318848609926, 0.017938831305503847, 0.01781687180995941, 0.017639151787757875, 0.01738007755279541, 0.016962731194496154, 0.016309770905971528, 0.015609440302848816, 0.015163539135456086, 0.015105031609535217, 0.014664211702346802, 0.014532984018325805, 0.014145366835594177, 0.014058132314682007, 0.01403721774816513, 0.013802823257446289, 0.013787205696105958, 0.013728970265388489, 0.013785514676570892, 0.013652163672447204, 0.013680466043949128, 0.013632367897033692, 0.0136203653216362, 0.013589973199367522, 0.013583444726467133, 0.013581316888332367, 0.01354479329586029, 0.013500918698310852, 0.013518582677841187, 0.013494222533702851, 0.013481026196479798, 0.013463988041877747, 0.013456236755847931, 0.01344357876777649, 0.013440568470954895, 0.013446388602256774, 0.013455456364154815, 0.013422014153003693, 0.01342494945526123, 0.013398985493183135, 0.013269962632656097, 0.01309260092973709, 0.013024479603767396, 0.013052636241912842, 0.01295926240682602, 0.012938880872726441, 0.01298422487974167, 0.012916484367847442, 0.012952042388916016, 0.012881571471691132, 0.012862975966930389, 0.012856596660614015, 0.012879214584827423, 0.01282485635280609, 0.0128281391620636, 0.01279805507659912, 0.012788736319541931, 0.012787496161460877, 0.01277550333738327, 0.01276603136062622, 0.012762850272655488, 0.01275698699951172, 0.012753062069416047, 0.012746419525146484, 0.01274053156375885, 0.01272871254682541, 0.012721459364891052, 0.01271661868095398, 0.012709925425052643, 0.012706014180183411, 0.012697924053668977, 0.012666027808189392, 0.012690691661834716, 0.01253248097896576, 0.012230932712554932, 0.01221569277048111, 0.012256401991844178, 0.012198113369941711, 0.012224960196018219, 0.012194091606140137, 0.012132583618164062, 0.012077853417396546, 0.012068607330322266, 0.01207081389427185, 0.01209054709672928, 0.012042507803440093, 0.012075462806224823, 0.012034669637680054, 0.012022211849689483, 0.012020167517662049, 0.012008555257320403, 0.011993320000171661, 0.01198664094209671, 0.011986024057865143, 0.01199378627538681, 0.012001312839984894, 0.011976118230819703, 0.011961252069473266, 0.011953561592102051, 0.01195073139667511, 0.0119510085105896, 0.011940872550010681, 0.011938720524311065, 0.01194322919845581, 0.011945345366001128, 0.0119810187458992, 0.011946763598918915, 0.011928533327579498, 0.011944201779365539, 0.011915957462787629, 0.011926244688034058, 0.011919927668571473, 0.011933838367462158, 0.011912663233280182, 0.011911852169036865, 0.011897591805458069, 0.011904107677936555, 0.01189074296951294, 0.011903351616859436, 0.01188750343322754, 0.01188352564573288, 0.011876972937583923, 0.011874130749702453, 0.011876213419437408, 0.011879827892780304, 0.011880958139896394, 0.011865234637260438, 0.011871775650978088, 0.011858663344383239, 0.01186192648410797, 0.011859471678733826, 0.011856939995288848, 0.011853346073627471, 0.011852490079402924, 0.011855325400829316, 0.011845717799663544, 0.011854304444789887, 0.01184893593788147, 0.011851119303703308, 0.011841907453536988, 0.011845726251602172, 0.011835773539543152, 0.011846397972106933, 0.011835922968387603, 0.011842210698127747, 0.011847252774238587, 0.011828870689868928, 0.011830164837837219, 0.01183642110824585, 0.011819516468048095, 0.011819835937023163, 0.011819805431365966, 0.011815376806259156, 0.011820956826210023, 0.011814240896701812, 0.011813893914222717, 0.01180981787443161, 0.011821797692775726, 0.011810698544979096, 0.011811546206474304, 0.011809479928016663, 0.011817352080345154, 0.01180670325756073, 0.011808969354629516, 0.011806080758571624, 0.011799137508869172, 0.011802666556835175, 0.011801877450942994, 0.011798874020576477, 0.01179342794418335, 0.011793597853183747, 0.011793309020996094, 0.011791865849494935, 0.01179097032546997, 0.011795091319084168, 0.01178865613937378, 0.011787401616573333, 0.011787886416912079, 0.011799092853069305, 0.01180474499464035, 0.011785550153255463, 0.011783747124671937, 0.011779700815677642, 0.011779558479785918, 0.011784713172912598, 0.011782958662509918, 0.011775823712348938, 0.011781727850437164, 0.011775475716590881, 0.011772311472892762, 0.011779693913459777, 0.011773833465576172, 0.011774615049362183], 'test_acc': [0.1094, 0.1401, 0.1815, 0.2199, 0.2244, 0.2438, 0.2634, 0.2541, 0.2133, 0.2009, 0.257, 0.4142, 0.5005, 0.5385, 0.6078, 0.6279, 0.5807, 0.6519, 0.6482, 0.7109, 0.7124, 0.7055, 0.7393, 0.7368, 0.7436, 0.7325, 0.7491, 0.7421, 0.7482, 0.7478, 0.7515, 0.7514, 0.7533, 0.7542, 0.7606, 0.7572, 0.7607, 0.7597, 0.763, 0.7638, 0.7658, 0.7647, 0.7649, 0.7642, 0.7667, 0.7665, 0.7691, 0.7964, 0.8225, 0.8277, 0.8206, 0.8339, 0.8371, 0.8292, 0.8374, 0.8325, 0.8414, 0.8418, 0.844, 0.8386, 0.8463, 0.8435, 0.8483, 0.85, 0.8484, 0.8507, 0.8514, 0.8522, 0.8532, 0.8524, 0.8528, 0.8539, 0.8553, 0.8559, 0.8559, 0.8577, 0.8573, 0.8584, 0.8586, 0.8584, 0.8789, 0.9296, 0.932, 0.9211, 0.9311, 0.9236, 0.929, 0.9365, 0.9429, 0.9426, 0.9432, 0.94, 0.9454, 0.9413, 0.9481, 0.9466, 0.9476, 0.949, 0.9501, 0.9518, 0.9522, 0.9504, 0.9512, 0.9517, 0.954, 0.9544, 0.9549, 0.9553, 0.9564, 0.9562, 0.9565, 0.9554, 0.951, 0.9549, 0.9577, 0.9541, 0.9595, 0.957, 0.9581, 0.9563, 0.9596, 0.9578, 0.961, 0.9592, 0.9618, 0.9583, 0.962, 0.962, 0.963, 0.9629, 0.9626, 0.9626, 0.9614, 0.9647, 0.963, 0.9646, 0.9643, 0.9645, 0.9644, 0.9647, 0.9652, 0.9645, 0.966, 0.9647, 0.9661, 0.9644, 0.9661, 0.9662, 0.967, 0.9654, 0.9669, 0.9673, 0.9661, 0.9689, 0.968, 0.9669, 0.9692, 0.9701, 0.9696, 0.9697, 0.9689, 0.9703, 0.971, 0.9707, 0.9685, 0.97, 0.9696, 0.9709, 0.9689, 0.9707, 0.9691, 0.9706, 0.9718, 0.9711, 0.97, 0.971, 0.9723, 0.9723, 0.9716, 0.9722, 0.972, 0.9718, 0.9729, 0.9727, 0.973, 0.9711, 0.9703, 0.9731, 0.9733, 0.9737, 0.9737, 0.9732, 0.9727, 0.9744, 0.9736, 0.9746, 0.9753, 0.9735, 0.9747, 0.974]}"
